disease_name,body_part,image_path,condition
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-macro4__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-melanoma-dermoscopy-0__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-melanoma-dermoscopy-0__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-melanoma-dermoscopy-0__PF_2.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-melanoma-dermoscopy-0__PF_4.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-melanoma-dermoscopy3__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm-greydots__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm-rhomboidal__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm-small__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm2__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm3__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm4__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm4__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm6__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lmm-8__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lmm15__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lmm5-big__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lm__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\melanoma-1173__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\melanoma-155__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\melanoma-170__PF_1.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\ssm-3__PF_1.jpg,Malignant
lice,back,../data-collection/dataset/disease-classification\lice\back\pediculosis-0007__PF_1.jpg,Benign
lice,face,../data-collection/dataset/disease-classification\lice\face\pediculosis-0003__PF_1.jpg,Benign
lice,face,../data-collection/dataset/disease-classification\lice\face\pediculosis-0010__PF_1.jpg,Benign
lice,head,../data-collection/dataset/disease-classification\lice\head\pediculosis-0006__PF_1.jpg,Benign
lice,head,../data-collection/dataset/disease-classification\lice\head\pediculosis-0008__PF_1.jpg,Benign
lice,head,../data-collection/dataset/disease-classification\lice\head\pediculosis-0009__PF_1.jpg,Benign
lice,head,../data-collection/dataset/disease-classification\lice\head\pediculosis-0011__PF_1.jpg,Benign
lice,neck,../data-collection/dataset/disease-classification\lice\neck\pediculosis-0005__PF_1.jpg,Benign
lice,torso,../data-collection/dataset/disease-classification\lice\torso\pediculosis-0001__PF_1.jpg,Benign
lice,torso,../data-collection/dataset/disease-classification\lice\torso\pediculosis-0004__PF_1.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3101__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3102__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3103__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3106__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3107__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\3109__PF.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\hypertrophic-lichen-planus-0002__PF_1.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\lichen-planus-pigmentosus-0001__PF_1.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\papular-lichen-planus-0001__PF_1.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\papular-lichen-planus-0008__PF_1.jpg,Benign
lichen-planus,arm,../data-collection/dataset/disease-classification\lichen-planus\arm\zosteriform-lichen-planus-0001__PF_1.jpg,Benign
lichen-planus,back,../data-collection/dataset/disease-classification\lichen-planus\back\3070__PF.jpg,Benign
lichen-planus,back,../data-collection/dataset/disease-classification\lichen-planus\back\3073__PF.jpg,Benign
lichen-planus,back,../data-collection/dataset/disease-classification\lichen-planus\back\3074__PF.jpg,Benign
lichen-planus,back,../data-collection/dataset/disease-classification\lichen-planus\back\papular-lichen-planus-0006__PF_1.jpg,Benign
lichen-planus,face,../data-collection/dataset/disease-classification\lichen-planus\face\3079__PF.jpg,Benign
lichen-planus,face,../data-collection/dataset/disease-classification\lichen-planus\face\3080__PF.jpg,Benign
lichen-planus,face,../data-collection/dataset/disease-classification\lichen-planus\face\3084__PF.jpg,Benign
lichen-planus,face,../data-collection/dataset/disease-classification\lichen-planus\face\3088__PF.jpg,Benign
lichen-planus,face,../data-collection/dataset/disease-classification\lichen-planus\face\annular-lichen-planus-0001__PF_1.jpg,Benign
lichen-planus,feet,../data-collection/dataset/disease-classification\lichen-planus\feet\3110__PF.jpg,Benign
lichen-planus,feet,../data-collection/dataset/disease-classification\lichen-planus\feet\papular-lichen-planus-0005__PF_1.jpg,Benign
lichen-planus,feet,../data-collection/dataset/disease-classification\lichen-planus\feet\vesiculobullous-lichen-planus-0001__PF_1.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\3063__PF.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\3083__PF.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\3085__PF.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\lichen-planus-pigmentosus-0002__PF_1.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\papular-lichen-planus-0009__PF_1.jpg,Benign
lichen-planus,folds,../data-collection/dataset/disease-classification\lichen-planus\folds\papular-lichen-planus-0010__PF_1.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\3072__PF.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\3098__PF.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\3100__PF.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\papular-lichen-planus-0007__PF_1.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\vesiculobullous-lichen-planus-0002__PF_1.jpg,Benign
lichen-planus,hand,../data-collection/dataset/disease-classification\lichen-planus\hand\vesiculobullous-lichen-planus-0003__PF_1.jpg,Benign
lichen-planus,head,../data-collection/dataset/disease-classification\lichen-planus\head\3087__PF.jpg,Benign
lichen-planus,head,../data-collection/dataset/disease-classification\lichen-planus\head\3089__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3104__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3105__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3108__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3111__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3112__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3113__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\3114__PF.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\hypertrophic-lichen-planus-0001__PF_1.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\hypertrophic-lichen-planus-0003__PF_1.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\hypertrophic-lichen-planus-0004__PF_1.jpg,Benign
lichen-planus,leg,../data-collection/dataset/disease-classification\lichen-planus\leg\lichen-planus-pigmentosus-0003__PF_1.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3071__PF.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3090__PF.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3093__PF.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3095__PF.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3096__PF.jpg,Benign
lichen-planus,mouth,../data-collection/dataset/disease-classification\lichen-planus\mouth\3097__PF.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\3099__PF.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-matrix-2__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-matrix__PF.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-001__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-002__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-003__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-004__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-005__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-006__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-007__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-008__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-009__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-010__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-011__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-012__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-013__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-014__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-015__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-016__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-017__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-018__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-019__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-020__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-021__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-022__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-023__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-024__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-025__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-026__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-027__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-028__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-029__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-030__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-031__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-032__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-033__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-034__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-035__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-036__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-037__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-038__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-039__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-040__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-041__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-042__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-043__PF_1.jpg,Benign
lichen-planus,nails,../data-collection/dataset/disease-classification\lichen-planus\nails\lichen-planus-nail-044__PF_1.jpg,Benign
